Method,Effective_date,Trigger_date,Seed,N,Applied_end,Year
Features_and_triggers,2020-06-12,2020-06-11,565766,11,2020-06-26,2020
Features_and_triggers,2020-06-28,2020-06-26,565766,1,2020-06-28,2020
Features_and_triggers,2020-06-29,2020-06-28,965409,1,2020-06-29,2020
Features_and_triggers,2020-06-30,2020-06-29,965409,1,2020-06-30,2020
Features_and_triggers,2020-07-01,2020-06-30,965409,2,2020-07-02,2020
Features_and_triggers,2020-07-03,2020-07-02,965409,1,2020-07-03,2020
Features_and_triggers,2020-07-06,2020-07-03,965409,1,2020-07-06,2020
Features_and_triggers,2020-07-07,2020-07-06,965409,5,2020-07-13,2020
Features_and_triggers,2020-07-14,2020-07-13,965409,1,2020-07-14,2020
Features_and_triggers,2020-07-15,2020-07-14,965409,1,2020-07-15,2020
Features_and_triggers,2020-07-16,2020-07-15,798291,1,2020-07-16,2020
Features_and_triggers,2020-07-17,2020-07-16,785634,4,2020-07-22,2020
Features_and_triggers,2020-07-23,2020-07-22,798291,2,2020-07-24,2020
Features_and_triggers,2020-07-27,2020-07-24,798291,4,2020-07-30,2020
Features_and_triggers,2020-07-31,2020-07-30,798291,2,2020-08-03,2020
Features_and_triggers,2020-08-04,2020-08-03,798291,1,2020-08-04,2020
Features_and_triggers,2020-08-05,2020-08-04,798291,1,2020-08-05,2020
Features_and_triggers,2020-08-06,2020-08-05,798291,2,2020-08-07,2020
Features_and_triggers,2020-08-10,2020-08-07,798291,1,2020-08-10,2020
Features_and_triggers,2020-08-11,2020-08-10,798291,1,2020-08-11,2020
Features_and_triggers,2020-08-12,2020-08-11,798291,1,2020-08-12,2020
Features_and_triggers,2020-08-13,2020-08-12,798291,5,2020-08-19,2020
Features_and_triggers,2020-08-20,2020-08-19,798291,1,2020-08-20,2020
Features_and_triggers,2020-08-21,2020-08-20,798291,3,2020-08-25,2020
Features_and_triggers,2020-08-26,2020-08-25,565766,1,2020-08-26,2020
Features_and_triggers,2020-08-27,2020-08-26,798291,1,2020-08-27,2020
Features_and_triggers,2020-08-28,2020-08-27,798291,1,2020-08-28,2020
Features_and_triggers,2020-08-31,2020-08-28,565766,2,2020-09-01,2020
Features_and_triggers,2020-09-02,2020-09-01,565766,3,2020-09-04,2020
Features_and_triggers,2020-09-06,2020-09-04,42716,3,2020-09-08,2020
Features_and_triggers,2020-09-09,2020-09-08,42716,11,2020-09-23,2020
Features_and_triggers,2020-09-24,2020-09-23,374583,3,2020-09-27,2020
Features_and_triggers,2020-09-28,2020-09-27,374583,4,2020-10-01,2020
Features_and_triggers,2020-10-02,2020-10-01,42716,1,2020-10-02,2020
Features_and_triggers,2020-10-05,2020-10-02,42716,1,2020-10-05,2020
Features_and_triggers,2020-10-06,2020-10-05,42716,5,2020-10-10,2020
Features_and_triggers,2020-10-12,2020-10-10,385735,7,2020-10-20,2020
Features_and_triggers,2020-10-21,2020-10-20,42716,3,2020-10-23,2020
Features_and_triggers,2020-10-26,2020-10-23,42716,1,2020-10-26,2020
Features_and_triggers,2020-10-27,2020-10-26,42716,4,2020-10-30,2020
Features_and_triggers,2020-11-02,2020-10-30,385735,1,2020-11-02,2020
Features_and_triggers,2020-11-03,2020-11-02,385735,1,2020-11-03,2020
Features_and_triggers,2020-11-04,2020-11-03,385735,1,2020-11-04,2020
Features_and_triggers,2020-11-05,2020-11-04,550343,3,2020-11-09,2020
Features_and_triggers,2020-11-10,2020-11-09,550343,2,2020-11-11,2020
Features_and_triggers,2020-11-12,2020-11-11,550343,3,2020-11-16,2020
Features_and_triggers,2020-11-17,2020-11-16,550343,1,2020-11-17,2020
Features_and_triggers,2020-11-18,2020-11-17,550343,3,2020-11-20,2020
Features_and_triggers,2020-11-23,2020-11-20,550343,2,2020-11-24,2020
Features_and_triggers,2020-11-25,2020-11-24,550343,5,2020-12-01,2020
Features_and_triggers,2020-12-02,2020-12-01,965409,12,2020-12-17,2020
Features_and_triggers,2020-12-18,2020-12-17,965409,1,2020-12-18,2020
Features_and_triggers,2020-12-21,2020-12-18,965409,1,2020-12-21,2020
Features_and_triggers,2020-12-22,2020-12-21,965409,8,2020-12-31,2020
Features_only,2021-01-01,,965409,1,2021-01-01,2021
Features_only,2021-01-04,2021-01-01,965409,3,2021-01-06,2021
Features_only,2021-01-07,2021-01-06,965409,1,2021-01-07,2021
Features_only,2021-01-08,2021-01-07,965409,1,2021-01-08,2021
Features_only,2021-01-11,2021-01-08,965409,24,2021-02-09,2021
Features_only,2021-02-10,2021-02-09,965409,2,2021-02-11,2021
Features_only,2021-02-12,2021-02-11,965409,3,2021-02-15,2021
Features_only,2021-02-16,2021-02-15,798291,10,2021-02-26,2021
Features_only,2021-03-01,2021-02-26,798291,2,2021-03-02,2021
Features_only,2021-03-03,2021-03-02,798291,1,2021-03-03,2021
Features_only,2021-03-04,2021-03-03,374583,1,2021-03-04,2021
Features_only,2021-03-05,2021-03-04,785634,3,2021-03-09,2021
Features_only,2021-03-10,2021-03-09,785634,27,2021-04-15,2021
Features_only,2021-04-16,2021-04-15,965409,1,2021-04-16,2021
Features_only,2021-04-19,2021-04-16,965409,1,2021-04-19,2021
Features_only,2021-04-20,2021-04-19,965409,21,2021-05-14,2021
Features_only,2021-05-17,2021-05-14,565766,1,2021-05-17,2021
Features_only,2021-05-18,2021-05-17,565766,1,2021-05-18,2021
Features_only,2021-05-19,2021-05-18,385735,3,2021-05-21,2021
Features_only,2021-05-24,2021-05-21,640934,2,2021-05-25,2021
Features_only,2021-05-26,2021-05-25,640934,2,2021-05-27,2021
Features_only,2021-05-28,2021-05-27,640934,6,2021-06-03,2021
Features_only,2021-06-04,2021-06-03,640934,1,2021-06-04,2021
Features_only,2021-06-07,2021-06-04,640934,7,2021-06-15,2021
Features_only,2021-06-16,2021-06-15,640934,2,2021-06-17,2021
Features_only,2021-06-18,2021-06-17,640934,7,2021-06-28,2021
Features_only,2021-06-29,2021-06-28,965409,3,2021-07-01,2021
Features_only,2021-07-02,2021-07-01,965409,17,2021-07-26,2021
Features_only,2021-07-27,2021-07-26,741131,4,2021-07-30,2021
Features_only,2021-08-02,2021-07-30,965409,6,2021-08-09,2021
Features_only,2021-08-10,2021-08-09,374583,2,2021-08-11,2021
Features_only,2021-08-12,2021-08-11,374583,4,2021-08-17,2021
Features_only,2021-08-18,2021-08-17,374583,4,2021-08-23,2021
Features_only,2021-08-24,2021-08-23,374583,15,2021-09-10,2021
Features_only,2021-09-13,2021-09-10,741131,1,2021-09-13,2021
Features_only,2021-09-14,2021-09-13,741131,5,2021-09-18,2021
Features_only,2021-09-20,2021-09-18,741131,3,2021-09-22,2021
Features_only,2021-09-23,2021-09-22,741131,7,2021-09-30,2021
Features_only,2021-10-01,2021-09-30,741131,1,2021-10-01,2021
Features_only,2021-10-04,2021-10-01,741131,6,2021-10-09,2021
Features_only,2021-10-11,2021-10-09,798291,2,2021-10-12,2021
Features_only,2021-10-13,2021-10-12,798291,1,2021-10-13,2021
Features_only,2021-10-14,2021-10-13,798291,7,2021-10-22,2021
Features_only,2021-10-25,2021-10-22,798291,8,2021-11-03,2021
Features_only,2021-11-04,2021-11-03,798291,3,2021-11-08,2021
Features_only,2021-11-09,2021-11-08,798291,2,2021-11-10,2021
Features_only,2021-11-11,2021-11-10,798291,1,2021-11-11,2021
Features_only,2021-11-12,2021-11-11,798291,3,2021-11-16,2021
Features_only,2021-11-17,2021-11-16,798291,12,2021-12-02,2021
Features_only,2021-12-03,2021-12-02,785634,1,2021-12-03,2021
Features_only,2021-12-06,2021-12-03,785634,8,2021-12-15,2021
Features_only,2021-12-16,2021-12-15,785634,1,2021-12-16,2021
Features_only,2021-12-17,2021-12-16,785634,7,2021-12-27,2021
Features_only,2021-12-28,2021-12-27,550343,1,2021-12-28,2021
Features_only,2021-12-29,2021-12-28,550343,3,2021-12-31,2021
Triggers_only,2021-01-01,,965409,1,2021-01-01,2021
Triggers_only,2021-01-04,2021-01-01,965409,3,2021-01-06,2021
Triggers_only,2021-01-07,2021-01-06,965409,1,2021-01-07,2021
Triggers_only,2021-01-08,2021-01-07,965409,1,2021-01-08,2021
Triggers_only,2021-01-11,2021-01-08,965409,4,2021-01-14,2021
Triggers_only,2021-01-15,2021-01-14,965409,1,2021-01-15,2021
Triggers_only,2021-01-17,2021-01-15,965409,19,2021-02-09,2021
Triggers_only,2021-02-10,2021-02-09,965409,2,2021-02-11,2021
Triggers_only,2021-02-12,2021-02-11,965409,2,2021-02-14,2021
Triggers_only,2021-02-15,2021-02-14,798291,1,2021-02-15,2021
Triggers_only,2021-02-16,2021-02-15,798291,3,2021-02-18,2021
Triggers_only,2021-02-19,2021-02-18,798291,1,2021-02-19,2021
Triggers_only,2021-02-20,2021-02-19,798291,5,2021-02-25,2021
Triggers_only,2021-02-26,2021-02-25,565766,1,2021-02-26,2021
Triggers_only,2021-03-01,2021-02-26,798291,1,2021-03-01,2021
Triggers_only,2021-03-02,2021-03-01,798291,1,2021-03-02,2021
Triggers_only,2021-03-03,2021-03-02,798291,1,2021-03-03,2021
Triggers_only,2021-03-04,2021-03-03,374583,1,2021-03-04,2021
Triggers_only,2021-03-05,2021-03-04,785634,2,2021-03-08,2021
Triggers_only,2021-03-09,2021-03-08,385735,1,2021-03-09,2021
Triggers_only,2021-03-10,2021-03-09,785634,1,2021-03-10,2021
Triggers_only,2021-03-11,2021-03-10,785634,1,2021-03-11,2021
Triggers_only,2021-03-12,2021-03-11,785634,1,2021-03-12,2021
Triggers_only,2021-03-15,2021-03-12,785634,1,2021-03-15,2021
Triggers_only,2021-03-16,2021-03-15,785634,1,2021-03-16,2021
Triggers_only,2021-03-17,2021-03-16,785634,2,2021-03-18,2021
Triggers_only,2021-03-19,2021-03-18,785634,2,2021-03-22,2021
Triggers_only,2021-03-23,2021-03-22,785634,18,2021-04-15,2021
Triggers_only,2021-04-16,2021-04-15,965409,1,2021-04-16,2021
Triggers_only,2021-04-19,2021-04-16,965409,1,2021-04-19,2021
Triggers_only,2021-04-20,2021-04-19,965409,15,2021-05-07,2021
Triggers_only,2021-05-08,2021-05-07,798291,1,2021-05-08,2021
Triggers_only,2021-05-10,2021-05-08,798291,5,2021-05-14,2021
Triggers_only,2021-05-17,2021-05-14,565766,1,2021-05-17,2021
Triggers_only,2021-05-18,2021-05-17,565766,1,2021-05-18,2021
Triggers_only,2021-05-19,2021-05-18,385735,3,2021-05-21,2021
Triggers_only,2021-05-24,2021-05-21,640934,2,2021-05-25,2021
Triggers_only,2021-05-26,2021-05-25,640934,2,2021-05-27,2021
Triggers_only,2021-05-28,2021-05-27,640934,6,2021-06-03,2021
Triggers_only,2021-06-04,2021-06-03,640934,1,2021-06-04,2021
Triggers_only,2021-06-07,2021-06-04,640934,7,2021-06-15,2021
Triggers_only,2021-06-16,2021-06-15,640934,2,2021-06-17,2021
Triggers_only,2021-06-18,2021-06-17,640934,7,2021-06-28,2021
Triggers_only,2021-06-29,2021-06-28,965409,3,2021-07-01,2021
Triggers_only,2021-07-02,2021-07-01,965409,5,2021-07-08,2021
Triggers_only,2021-07-09,2021-07-08,741131,1,2021-07-09,2021
Triggers_only,2021-07-12,2021-07-09,741131,6,2021-07-19,2021
Triggers_only,2021-07-20,2021-07-19,741131,2,2021-07-21,2021
Triggers_only,2021-07-22,2021-07-21,741131,3,2021-07-26,2021
Triggers_only,2021-07-27,2021-07-26,741131,1,2021-07-27,2021
Triggers_only,2021-07-28,2021-07-27,741131,2,2021-07-29,2021
Triggers_only,2021-07-30,2021-07-29,965409,1,2021-07-30,2021
Triggers_only,2021-08-02,2021-07-30,965409,6,2021-08-09,2021
Triggers_only,2021-08-10,2021-08-09,374583,2,2021-08-11,2021
Triggers_only,2021-08-12,2021-08-11,374583,4,2021-08-17,2021
Triggers_only,2021-08-18,2021-08-17,374583,4,2021-08-23,2021
Triggers_only,2021-08-24,2021-08-23,374583,15,2021-09-10,2021
Triggers_only,2021-09-13,2021-09-10,741131,1,2021-09-13,2021
Triggers_only,2021-09-14,2021-09-13,741131,5,2021-09-18,2021
Triggers_only,2021-09-20,2021-09-18,741131,3,2021-09-22,2021
Triggers_only,2021-09-23,2021-09-22,741131,5,2021-09-28,2021
Triggers_only,2021-09-29,2021-09-28,741131,2,2021-09-30,2021
Triggers_only,2021-10-01,2021-09-30,741131,1,2021-10-01,2021
Triggers_only,2021-10-04,2021-10-01,741131,4,2021-10-07,2021
Triggers_only,2021-10-08,2021-10-07,798291,2,2021-10-09,2021
Triggers_only,2021-10-11,2021-10-09,798291,2,2021-10-12,2021
Triggers_only,2021-10-13,2021-10-12,798291,1,2021-10-13,2021
Triggers_only,2021-10-14,2021-10-13,798291,1,2021-10-14,2021
Triggers_only,2021-10-15,2021-10-14,798291,5,2021-10-21,2021
Triggers_only,2021-10-22,2021-10-21,798291,1,2021-10-22,2021
Triggers_only,2021-10-25,2021-10-22,798291,8,2021-11-03,2021
Triggers_only,2021-11-04,2021-11-03,798291,3,2021-11-08,2021
Triggers_only,2021-11-09,2021-11-08,798291,2,2021-11-10,2021
Triggers_only,2021-11-11,2021-11-10,798291,1,2021-11-11,2021
Triggers_only,2021-11-12,2021-11-11,798291,3,2021-11-16,2021
Triggers_only,2021-11-17,2021-11-16,798291,12,2021-12-02,2021
Triggers_only,2021-12-03,2021-12-02,785634,1,2021-12-03,2021
Triggers_only,2021-12-06,2021-12-03,785634,1,2021-12-06,2021
Triggers_only,2021-12-07,2021-12-06,785634,7,2021-12-15,2021
Triggers_only,2021-12-16,2021-12-15,785634,1,2021-12-16,2021
Triggers_only,2021-12-17,2021-12-16,785634,7,2021-12-27,2021
Triggers_only,2021-12-28,2021-12-27,550343,1,2021-12-28,2021
Triggers_only,2021-12-29,2021-12-28,550343,3,2021-12-31,2021
Features_and_triggers,2021-01-01,,965409,1,2021-01-01,2021
Features_and_triggers,2021-01-04,2021-01-01,965409,3,2021-01-06,2021
Features_and_triggers,2021-01-07,2021-01-06,965409,1,2021-01-07,2021
Features_and_triggers,2021-01-08,2021-01-07,965409,1,2021-01-08,2021
Features_and_triggers,2021-01-11,2021-01-08,965409,4,2021-01-14,2021
Features_and_triggers,2021-01-15,2021-01-14,965409,1,2021-01-15,2021
Features_and_triggers,2021-01-17,2021-01-15,965409,19,2021-02-09,2021
Features_and_triggers,2021-02-10,2021-02-09,965409,2,2021-02-11,2021
Features_and_triggers,2021-02-12,2021-02-11,965409,2,2021-02-14,2021
Features_and_triggers,2021-02-15,2021-02-14,798291,1,2021-02-15,2021
Features_and_triggers,2021-02-16,2021-02-15,798291,3,2021-02-18,2021
Features_and_triggers,2021-02-19,2021-02-18,798291,1,2021-02-19,2021
Features_and_triggers,2021-02-20,2021-02-19,798291,5,2021-02-25,2021
Features_and_triggers,2021-02-26,2021-02-25,565766,1,2021-02-26,2021
Features_and_triggers,2021-03-01,2021-02-26,798291,1,2021-03-01,2021
Features_and_triggers,2021-03-02,2021-03-01,798291,1,2021-03-02,2021
Features_and_triggers,2021-03-03,2021-03-02,798291,1,2021-03-03,2021
Features_and_triggers,2021-03-04,2021-03-03,374583,1,2021-03-04,2021
Features_and_triggers,2021-03-05,2021-03-04,785634,2,2021-03-08,2021
Features_and_triggers,2021-03-09,2021-03-08,385735,1,2021-03-09,2021
Features_and_triggers,2021-03-10,2021-03-09,785634,1,2021-03-10,2021
Features_and_triggers,2021-03-11,2021-03-10,785634,1,2021-03-11,2021
Features_and_triggers,2021-03-12,2021-03-11,785634,1,2021-03-12,2021
Features_and_triggers,2021-03-15,2021-03-12,785634,1,2021-03-15,2021
Features_and_triggers,2021-03-16,2021-03-15,785634,1,2021-03-16,2021
Features_and_triggers,2021-03-17,2021-03-16,785634,2,2021-03-18,2021
Features_and_triggers,2021-03-19,2021-03-18,785634,2,2021-03-22,2021
Features_and_triggers,2021-03-23,2021-03-22,785634,18,2021-04-15,2021
Features_and_triggers,2021-04-16,2021-04-15,965409,1,2021-04-16,2021
Features_and_triggers,2021-04-19,2021-04-16,965409,1,2021-04-19,2021
Features_and_triggers,2021-04-20,2021-04-19,965409,15,2021-05-07,2021
Features_and_triggers,2021-05-08,2021-05-07,798291,1,2021-05-08,2021
Features_and_triggers,2021-05-10,2021-05-08,798291,5,2021-05-14,2021
Features_and_triggers,2021-05-17,2021-05-14,565766,1,2021-05-17,2021
Features_and_triggers,2021-05-18,2021-05-17,565766,1,2021-05-18,2021
Features_and_triggers,2021-05-19,2021-05-18,385735,3,2021-05-21,2021
Features_and_triggers,2021-05-24,2021-05-21,640934,2,2021-05-25,2021
Features_and_triggers,2021-05-26,2021-05-25,640934,2,2021-05-27,2021
Features_and_triggers,2021-05-28,2021-05-27,640934,6,2021-06-03,2021
Features_and_triggers,2021-06-04,2021-06-03,640934,1,2021-06-04,2021
Features_and_triggers,2021-06-07,2021-06-04,640934,7,2021-06-15,2021
Features_and_triggers,2021-06-16,2021-06-15,640934,2,2021-06-17,2021
Features_and_triggers,2021-06-18,2021-06-17,640934,7,2021-06-28,2021
Features_and_triggers,2021-06-29,2021-06-28,965409,3,2021-07-01,2021
Features_and_triggers,2021-07-02,2021-07-01,965409,5,2021-07-08,2021
Features_and_triggers,2021-07-09,2021-07-08,741131,1,2021-07-09,2021
Features_and_triggers,2021-07-12,2021-07-09,741131,6,2021-07-19,2021
Features_and_triggers,2021-07-20,2021-07-19,741131,2,2021-07-21,2021
Features_and_triggers,2021-07-22,2021-07-21,741131,3,2021-07-26,2021
Features_and_triggers,2021-07-27,2021-07-26,741131,1,2021-07-27,2021
Features_and_triggers,2021-07-28,2021-07-27,741131,2,2021-07-29,2021
Features_and_triggers,2021-07-30,2021-07-29,965409,1,2021-07-30,2021
Features_and_triggers,2021-08-02,2021-07-30,965409,6,2021-08-09,2021
Features_and_triggers,2021-08-10,2021-08-09,374583,2,2021-08-11,2021
Features_and_triggers,2021-08-12,2021-08-11,374583,4,2021-08-17,2021
Features_and_triggers,2021-08-18,2021-08-17,374583,4,2021-08-23,2021
Features_and_triggers,2021-08-24,2021-08-23,374583,15,2021-09-10,2021
Features_and_triggers,2021-09-13,2021-09-10,741131,1,2021-09-13,2021
Features_and_triggers,2021-09-14,2021-09-13,741131,5,2021-09-18,2021
Features_and_triggers,2021-09-20,2021-09-18,741131,3,2021-09-22,2021
Features_and_triggers,2021-09-23,2021-09-22,741131,5,2021-09-28,2021
Features_and_triggers,2021-09-29,2021-09-28,741131,2,2021-09-30,2021
Features_and_triggers,2021-10-01,2021-09-30,741131,1,2021-10-01,2021
Features_and_triggers,2021-10-04,2021-10-01,741131,4,2021-10-07,2021
Features_and_triggers,2021-10-08,2021-10-07,798291,2,2021-10-09,2021
Features_and_triggers,2021-10-11,2021-10-09,798291,2,2021-10-12,2021
Features_and_triggers,2021-10-13,2021-10-12,798291,1,2021-10-13,2021
Features_and_triggers,2021-10-14,2021-10-13,798291,1,2021-10-14,2021
Features_and_triggers,2021-10-15,2021-10-14,798291,5,2021-10-21,2021
Features_and_triggers,2021-10-22,2021-10-21,798291,1,2021-10-22,2021
Features_and_triggers,2021-10-25,2021-10-22,798291,8,2021-11-03,2021
Features_and_triggers,2021-11-04,2021-11-03,798291,3,2021-11-08,2021
Features_and_triggers,2021-11-09,2021-11-08,798291,2,2021-11-10,2021
Features_and_triggers,2021-11-11,2021-11-10,798291,1,2021-11-11,2021
Features_and_triggers,2021-11-12,2021-11-11,798291,3,2021-11-16,2021
Features_and_triggers,2021-11-17,2021-11-16,798291,12,2021-12-02,2021
Features_and_triggers,2021-12-03,2021-12-02,785634,1,2021-12-03,2021
Features_and_triggers,2021-12-06,2021-12-03,785634,1,2021-12-06,2021
Features_and_triggers,2021-12-07,2021-12-06,785634,7,2021-12-15,2021
Features_and_triggers,2021-12-16,2021-12-15,785634,1,2021-12-16,2021
Features_and_triggers,2021-12-17,2021-12-16,785634,7,2021-12-27,2021
Features_and_triggers,2021-12-28,2021-12-27,550343,1,2021-12-28,2021
Features_and_triggers,2021-12-29,2021-12-28,550343,3,2021-12-31,2021
Features_only,2022-01-03,,550343,8,2022-01-12,2022
Features_only,2022-01-13,2022-01-12,42716,2,2022-01-14,2022
Features_only,2022-01-16,2022-01-14,42716,5,2022-01-20,2022
Features_only,2022-01-21,2022-01-20,42716,1,2022-01-21,2022
Features_only,2022-01-24,2022-01-21,42716,5,2022-01-28,2022
Features_only,2022-01-29,2022-01-28,741131,1,2022-01-29,2022
Features_only,2022-01-30,2022-01-29,741131,9,2022-02-09,2022
Features_only,2022-02-10,2022-02-09,550343,2,2022-02-11,2022
Features_only,2022-02-14,2022-02-11,550343,4,2022-02-17,2022
Features_only,2022-02-18,2022-02-17,741131,4,2022-02-22,2022
Features_only,2022-02-23,2022-02-22,741131,2,2022-02-24,2022
Features_only,2022-02-25,2022-02-24,741131,1,2022-02-25,2022
Features_only,2022-02-28,2022-02-25,741131,2,2022-03-01,2022
Features_only,2022-03-02,2022-03-01,741131,1,2022-03-02,2022
Features_only,2022-03-03,2022-03-02,741131,2,2022-03-04,2022
Features_only,2022-03-07,2022-03-04,741131,2,2022-03-08,2022
Features_only,2022-03-09,2022-03-08,741131,3,2022-03-11,2022
Features_only,2022-03-14,2022-03-11,741131,32,2022-04-24,2022
Features_only,2022-04-25,2022-04-24,741131,6,2022-05-02,2022
Features_only,2022-05-03,2022-05-02,741131,1,2022-05-03,2022
Features_only,2022-05-04,2022-05-03,741131,4,2022-05-07,2022
Features_only,2022-05-09,2022-05-07,741131,1,2022-05-09,2022
Features_only,2022-05-10,2022-05-09,741131,1,2022-05-10,2022
Features_only,2022-05-11,2022-05-10,741131,1,2022-05-11,2022
Features_only,2022-05-12,2022-05-11,741131,1,2022-05-12,2022
Features_only,2022-05-13,2022-05-12,741131,3,2022-05-17,2022
Features_only,2022-05-18,2022-05-17,741131,13,2022-06-02,2022
Features_only,2022-06-03,2022-06-02,741131,5,2022-06-09,2022
Features_only,2022-06-10,2022-06-09,785634,3,2022-06-14,2022
Features_only,2022-06-15,2022-06-14,785634,15,2022-07-03,2022
Features_only,2022-07-04,2022-07-03,785634,8,2022-07-13,2022
Features_only,2022-07-14,2022-07-13,798291,1,2022-07-14,2022
Features_only,2022-07-15,2022-07-14,785634,3,2022-07-19,2022
Features_only,2022-07-20,2022-07-19,785634,1,2022-07-20,2022
Features_only,2022-07-21,2022-07-20,798291,1,2022-07-21,2022
Features_only,2022-07-22,2022-07-21,798291,2,2022-07-25,2022
Features_only,2022-07-26,2022-07-25,798291,4,2022-07-29,2022
Features_only,2022-08-01,2022-07-29,550343,3,2022-08-03,2022
Features_only,2022-08-04,2022-08-03,550343,1,2022-08-04,2022
Features_only,2022-08-05,2022-08-04,550343,1,2022-08-05,2022
Features_only,2022-08-08,2022-08-05,550343,2,2022-08-09,2022
Features_only,2022-08-10,2022-08-09,550343,1,2022-08-10,2022
Features_only,2022-08-11,2022-08-10,550343,5,2022-08-17,2022
Features_only,2022-08-18,2022-08-17,550343,2,2022-08-19,2022
Features_only,2022-08-22,2022-08-19,550343,1,2022-08-22,2022
Features_only,2022-08-23,2022-08-22,550343,8,2022-09-01,2022
Features_only,2022-09-02,2022-09-01,550343,1,2022-09-02,2022
Features_only,2022-09-04,2022-09-02,550343,5,2022-09-08,2022
Features_only,2022-09-09,2022-09-08,550343,11,2022-09-23,2022
Features_only,2022-09-26,2022-09-23,550343,1,2022-09-26,2022
Features_only,2022-09-27,2022-09-26,550343,2,2022-09-28,2022
Features_only,2022-09-29,2022-09-28,550343,22,2022-10-26,2022
Features_only,2022-10-27,2022-10-26,385735,1,2022-10-27,2022
Features_only,2022-10-28,2022-10-27,385735,6,2022-11-04,2022
Features_only,2022-11-07,2022-11-04,385735,2,2022-11-08,2022
Features_only,2022-11-09,2022-11-08,385735,7,2022-11-17,2022
Features_only,2022-11-18,2022-11-17,385735,2,2022-11-21,2022
Features_only,2022-11-22,2022-11-21,385735,8,2022-12-01,2022
Features_only,2022-12-02,2022-12-01,550343,1,2022-12-02,2022
Features_only,2022-12-05,2022-12-02,550343,1,2022-12-05,2022
Features_only,2022-12-06,2022-12-05,550343,2,2022-12-07,2022
Features_only,2022-12-08,2022-12-07,550343,3,2022-12-12,2022
Features_only,2022-12-13,2022-12-12,374583,2,2022-12-14,2022
Features_only,2022-12-15,2022-12-14,374583,1,2022-12-15,2022
Features_only,2022-12-16,2022-12-15,374583,12,2022-12-31,2022
Triggers_only,2022-01-03,,550343,2,2022-01-04,2022
Triggers_only,2022-01-05,2022-01-04,42716,6,2022-01-12,2022
Triggers_only,2022-01-13,2022-01-12,42716,1,2022-01-13,2022
Triggers_only,2022-01-14,2022-01-13,42716,1,2022-01-14,2022
Triggers_only,2022-01-16,2022-01-14,42716,4,2022-01-19,2022
Triggers_only,2022-01-20,2022-01-19,42716,1,2022-01-20,2022
Triggers_only,2022-01-21,2022-01-20,42716,1,2022-01-21,2022
Triggers_only,2022-01-24,2022-01-21,42716,5,2022-01-28,2022
Triggers_only,2022-01-29,2022-01-28,741131,1,2022-01-29,2022
Triggers_only,2022-01-30,2022-01-29,741131,9,2022-02-09,2022
Triggers_only,2022-02-10,2022-02-09,550343,1,2022-02-10,2022
Triggers_only,2022-02-11,2022-02-10,550343,1,2022-02-11,2022
Triggers_only,2022-02-14,2022-02-11,550343,2,2022-02-15,2022
Triggers_only,2022-02-16,2022-02-15,741131,1,2022-02-16,2022
Triggers_only,2022-02-17,2022-02-16,741131,1,2022-02-17,2022
Triggers_only,2022-02-18,2022-02-17,741131,4,2022-02-22,2022
Triggers_only,2022-02-23,2022-02-22,741131,2,2022-02-24,2022
Triggers_only,2022-02-25,2022-02-24,741131,1,2022-02-25,2022
Triggers_only,2022-02-28,2022-02-25,741131,2,2022-03-01,2022
Triggers_only,2022-03-02,2022-03-01,741131,1,2022-03-02,2022
Triggers_only,2022-03-03,2022-03-02,741131,2,2022-03-04,2022
Triggers_only,2022-03-07,2022-03-04,741131,1,2022-03-07,2022
Triggers_only,2022-03-08,2022-03-07,741131,1,2022-03-08,2022
Triggers_only,2022-03-09,2022-03-08,741131,3,2022-03-11,2022
Triggers_only,2022-03-14,2022-03-11,741131,1,2022-03-14,2022
Triggers_only,2022-03-15,2022-03-14,741131,1,2022-03-15,2022
Triggers_only,2022-03-16,2022-03-15,741131,1,2022-03-16,2022
Triggers_only,2022-03-17,2022-03-16,741131,1,2022-03-17,2022
Triggers_only,2022-03-18,2022-03-17,741131,1,2022-03-18,2022
Triggers_only,2022-03-21,2022-03-18,741131,1,2022-03-21,2022
Triggers_only,2022-03-22,2022-03-21,741131,4,2022-03-25,2022
Triggers_only,2022-03-28,2022-03-25,741131,1,2022-03-28,2022
Triggers_only,2022-03-29,2022-03-28,741131,2,2022-03-30,2022
Triggers_only,2022-03-31,2022-03-30,550343,5,2022-04-05,2022
Triggers_only,2022-04-06,2022-04-05,550343,6,2022-04-13,2022
Triggers_only,2022-04-14,2022-04-13,550343,1,2022-04-14,2022
Triggers_only,2022-04-15,2022-04-14,550343,4,2022-04-20,2022
Triggers_only,2022-04-21,2022-04-20,741131,1,2022-04-21,2022
Triggers_only,2022-04-22,2022-04-21,741131,1,2022-04-22,2022
Triggers_only,2022-04-24,2022-04-22,741131,1,2022-04-24,2022
Triggers_only,2022-04-25,2022-04-24,741131,3,2022-04-27,2022
Triggers_only,2022-04-28,2022-04-27,741131,1,2022-04-28,2022
Triggers_only,2022-04-29,2022-04-28,741131,2,2022-05-02,2022
Triggers_only,2022-05-03,2022-05-02,741131,1,2022-05-03,2022
Triggers_only,2022-05-04,2022-05-03,741131,4,2022-05-07,2022
Triggers_only,2022-05-09,2022-05-07,741131,1,2022-05-09,2022
Triggers_only,2022-05-10,2022-05-09,741131,1,2022-05-10,2022
