,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price
2020-12-10,2028.401642259733,90.79000091552734,3.2601,0.92,50.33,3.5725,1150.5302326436415
2020-12-11,2005.2703442328545,90.9800033569336,3.2951,0.9,50.01,3.526,1154.420596847787
2020-12-14,2024.6099415365989,90.70999908447266,3.2851,0.9,50.27,3.524,1147.4556109681753
2020-12-15,2033.4455079579618,90.47000122070312,3.2777,0.92,50.77,3.542,1162.263980409924
2020-12-16,2036.4347342579267,90.44999694824219,3.2752,0.92,50.83,3.5575,1164.648323055488
2020-12-17,2060.3285826073193,89.81999969482422,3.2802,0.94,51.2,3.6,1184.1626460389764
2020-12-18,2055.0876370304018,90.0199966430664,3.2902,0.95,52.17,3.63,1183.22144001152
2020-12-21,2083.76148906733,90.04000091552734,3.2652,0.95,50.61,3.5755,1179.1428805592088
2020-12-22,2048.3655073191762,90.6500015258789,3.2278,0.93,49.88,3.519,1171.2367652476833
2020-12-23,2067.5617408069315,90.41000366210938,3.2153,0.96,51.05,3.555,1176.3192624768394
2020-12-24,2060.072342470387,90.33000183105469,3.2303,0.94,50.88,3.5615,1179.582155996014
2020-12-25,2083.0838681953,90.33999633789062,3.1878,0.94,50.88,3.57,1177.887939189267
2020-12-28,2083.0838681953,90.33999633789062,3.1629,0.94,50.88,3.57,1177.887939189267
2020-12-29,2072.7141274696687,90.01000213623047,3.1554,0.94,50.44,3.5535,1179.4566159016942
2020-12-30,2106.5846456264235,89.62999725341797,3.1204,0.93,50.74,3.549,1186.5470652800832
2020-12-31,2145.1288241844236,89.94000244140625,3.1429,0.93,51.22,3.519,1187.8647383994137
2021-01-01,2180.674339836848,89.87999725341797,3.178,0.93,50.37,3.52,1220.2422104248064
2021-01-04,2180.674339836848,89.87999725341797,3.178,0.93,50.37,3.5545,1220.2422104248064
2021-01-05,2215.491422125501,89.44000244140625,3.1305,0.96,53.16,3.6395,1225.2619759045742
2021-01-06,2233.0634706093288,89.52999877929688,3.1256,1.04,53.8,3.6505,1196.52386449023
2021-01-07,2268.741461686655,89.83000183105469,3.1256,1.08,53.7,3.696,1199.9122215081813
2021-01-08,2266.3677924295193,90.0999984741211,3.1456,1.13,55.51,3.6735,1150.8439679861272
2021-01-11,2244.298112533699,90.54000091552734,3.1632,1.15,54.84,3.5645,1160.5697636031769
2021-01-12,2302.0900629639364,90.05000305175781,3.1457,1.15,55.98,3.6055,1156.3657406520883
2021-01-13,2292.6799524395074,90.31999969482422,3.1157,1.1,55.52,3.617,1163.0796463430606
2021-01-14,2250.621001238373,90.23999786376953,3.1059,1.15,55.76,3.6645,1161.009039039982
2021-01-15,2247.8978146273193,90.77999877929688,3.1508,1.11,54.8,3.602,1147.8321546555921
2021-01-17,2240.3547002280757,90.5,3.1658,1.1,54.21,3.576,1154.2323250040786
2021-01-18,2240.3547002280757,90.5,3.1658,1.1,54.21,3.6168,1154.2323250040786
2021-01-19,2240.3547002280757,90.5,3.1609,1.1,55.38,3.6335,1154.2323250040786
2021-01-20,2263.681989294534,90.47000122070312,3.161,1.1,55.66,3.6415,1170.7975664064206
2021-01-21,2300.5900056184096,90.12999725341797,3.1335,1.12,55.68,3.6475,1170.4210993145466
2021-01-22,2311.0254396369373,90.23999786376953,3.1185,1.1,55.22,3.626,1164.3973194623911
2021-01-25,2329.3571348723226,90.38999938964844,3.1323,1.05,55.44,3.6295,1163.8953888717401
2021-01-26,2279.048412690347,90.16999816894531,3.1585,1.05,55.26,3.6195,1161.2599660375365
2021-01-27,2286.7428757257107,90.6500015258789,3.1636,1.04,55.07,3.5575,1157.6206820220305
2021-01-28,2220.6340092362593,90.45999908447266,3.1961,1.07,54.87,3.58,1153.2283872272337
2021-01-29,2206.3052495111115,90.58000183105469,3.1786,1.11,55.25,3.558,1159.1266269850694
2021-02-01,2234.169005251108,91.0199966430664,3.1712,1.09,56.42,3.5455,1167.5974812321772
2021-02-02,2268.7244032072845,91.19999694824219,3.1862,1.12,57.62,3.5245,1148.5850888393402
2021-02-03,2260.4637438353557,91.12000274658203,3.2112,1.15,58.61,3.5655,1149.6517583655736
2021-02-04,2255.066731319513,91.52999877929688,3.2347,1.15,58.98,3.555,1122.4823236636566
2021-02-05,2247.63867091943,91.04000091552734,3.2164,1.19,59.48,3.627,1136.2866787330179
2021-02-07,2288.569584803871,90.93000030517578,3.2168,1.19,60.17,3.6665,1149.4635631174078
2021-02-08,2288.569584803871,90.93000030517578,3.237,1.19,60.17,3.6665,1149.4635631174078
2021-02-09,2339.129102927235,90.44000244140625,3.2303,1.18,60.74,3.719,1151.5969787654176
2021-02-10,2387.145455838863,90.37000274658203,3.2449,1.15,61.17,3.773,1154.9225274384382
2021-02-11,2375.547141652161,90.41999816894531,3.2831,1.16,61.09,3.7735,1112.756528046607
2021-02-12,2375.547141652161,90.4800033569336,3.2831,1.2,62.47,3.7875,1112.756528046607
2021-02-14,2375.547141652161,90.51000213623047,3.2831,1.3,63.58,3.8003,1112.756528046607
2021-02-15,2375.547141652161,90.51000213623047,3.2831,1.3,63.58,3.8218,1112.756528046607
2021-02-16,2375.547141652161,90.51000213623047,3.2831,1.3,63.96,3.8345,1112.756528046607
2021-02-17,2375.547141652161,90.94999694824219,3.2831,1.29,65.02,3.8235,1112.756528046607
2021-02-18,2375.547141652161,90.58999633789062,3.2831,1.29,64.09,3.905,1112.756528046607
2021-02-19,2380.2422158892114,90.36000061035156,3.2578,1.34,62.84,4.077,1114.2624730096459
2021-02-20,2313.2063843718197,90.01000213623047,3.2605,1.37,64.73,4.1465,1133.6512558988143
2021-02-22,2313.2063843718197,90.01000213623047,3.2736,1.37,64.73,4.1465,1133.6512558988143
2021-02-23,2304.870595101386,90.16999816894531,3.2635,1.37,65.16,4.185,1132.2081192807066
2021-02-24,2246.0261001993304,90.18000030517578,3.2627,1.38,66.85,4.3015,1127.1883538009388
2021-02-25,2253.1736030557176,90.12999725341797,3.2723,1.54,66.69,4.2635,1113.383998731578
2021-02-26,2199.4201568799385,90.93000030517578,3.2798,1.44,65.86,4.0925,1084.3320753792054
2021-03-01,2241.337196050563,91.04000091552734,3.2475,1.45,64.56,4.113,1080.8182548624766
2021-03-02,2214.0421772717173,90.79000091552734,3.2474,1.42,63.17,4.222,1087.4694288040603
2021-03-03,2253.5289275515493,90.94999694824219,3.2553,1.47,64.7,4.142,1076.3004965689026
2021-03-04,2183.3597800254647,91.62999725341797,3.2655,1.54,67.32,3.9785,1066.8256279494071
2021-03-05,2173.5271999268302,91.9800033569336,3.2457,1.56,69.95,4.0755,1065.445223080688
2021-03-08,2097.8699403461346,92.30999755859375,3.2404,1.59,68.0,4.093,1052.7075375375605
2021-03-09,2052.5245097683387,91.95999908447266,3.2478,1.55,67.03,4.0085,1077.1161625020393
2021-03-10,2064.5394863873335,91.79000091552734,3.2353,1.53,67.53,4.0325,1080.1907841775055
2021-03-11,2117.3913737810444,91.41999816894531,3.2506,1.54,69.34,4.139,1080.6927913636994
2021-03-12,2124.108422243096,91.68000030517578,3.2613,1.64,68.87,4.14,1078.9358428075636
2021-03-15,2079.075125543149,91.83000183105469,3.274,1.62,68.78,4.1405,1084.8340825653993
2021-03-16,2096.1535669643313,91.87000274658203,3.2614,1.62,67.95,4.0715,1085.9007520916327
2021-03-17,2106.269245231248,91.4000015258789,3.2564,1.63,67.73,4.119,1083.5164094460688
2021-03-18,2124.191899908102,91.8499984741211,3.2592,1.71,62.11,4.108,1086.9046898684778
2021-03-19,2068.619003581555,91.91999816894531,3.2364,1.74,64.0,4.113,1092.6774661275363
2021-03-22,2088.738209687184,91.80000305175781,3.2309,1.69,63.89,4.1395,1090.4185869807493
2021-03-23,2063.786009724059,92.33999633789062,3.2105,1.63,59.96,4.0795,1082.1986597311957
2021-03-24,2027.5240379380582,92.52999877929688,3.193,1.62,63.7,4.064,1087.343965305283
2021-03-25,2029.7064344584187,92.87999725341797,3.1882,1.63,61.21,3.978,1082.3241998255153
2021-03-26,2078.066497582051,92.7699966430664,3.1985,1.67,63.77,4.068,1086.9046898684778
2021-03-29,2081.2045318935493,92.94000244140625,3.1962,1.73,64.06,4.0345,1074.29254441967
2021-03-30,2102.0612450221906,93.30000305175781,3.206,1.73,63.28,3.982,1056.597901741706
2021-03-31,2086.001231114086,93.2300033569336,3.1887,1.74,63.52,4.0,1075.3592905414462
2021-04-01,2113.601487789758,92.93000030517578,3.196,1.69,63.85,3.994,1083.3281376023604
2021-04-02,2124.244164185323,92.5999984741211,3.2013,1.72,61.47,4.1395,1092.7401978769246
2021-04-05,2124.244164185323,92.5999984741211,3.2087,1.73,61.47,4.1395,1092.7401978769246
2021-04-06,2124.244164185323,92.33999633789062,3.2087,1.67,61.47,4.118,1092.7401978769246
2021-04-07,2112.06695053912,92.45999908447266,3.2215,1.68,61.86,4.0575,1091.8617235988568
2021-04-08,2115.3370973291503,92.05999755859375,3.2221,1.64,62.09,4.099,1102.3405299951974
2021-04-09,2086.1925038508607,92.16000366210938,3.2121,1.67,61.89,4.0445,1093.8696757480895
2021-04-12,2048.693973783658,92.13999938964844,3.1948,1.69,62.38,4.0225,1086.2772191835068
2021-04-13,2046.1424608054215,91.8499984741211,3.1626,1.64,62.83,4.0365,1095.6892794580713
2021-04-14,2069.449787821552,91.69000244140625,3.1651,1.64,66.11,4.1315,1088.598906675225
2021-04-15,2056.7717081853116,91.66999816894531,3.1728,1.56,66.13,4.223,1107.7367625668394
2021-04-16,2064.8868260630334,91.55999755859375,3.1631,1.59,65.98,4.172,1116.2703485633356
2021-04-19,2117.0015693801024,91.06999969482422,3.1559,1.61,66.54,4.243,1110.246645306723
2021-04-20,2114.316855084225,91.23999786376953,3.1554,1.58,65.34,4.219,1115.2036790371021
2021-04-21,2116.868731008831,91.16000366210938,3.153,1.57,64.02,4.2845,1124.6157393116664
2021-04-22,2116.248818609567,91.33000183105469,3.1614,1.57,65.07,4.278,1117.6507534320547
2021-04-23,2137.6938678033175,90.86000061035156,3.1719,1.58,65.75,4.34,1115.0154071933937
2021-04-25,2116.1816735311922,90.80999755859375,3.1841,1.58,65.5,4.443,1116.395812062113
2021-04-26,2116.1816735311922,90.80999755859375,3.2024,1.58,65.5,4.443,1116.395812062113
2021-04-27,2120.3853183838146,90.91000366210938,3.2078,1.63,66.25,4.487,1115.6428778783647
2021-04-28,2134.093439816959,90.61000061035156,3.1979,1.63,67.08,4.498,1112.6309879522871
2021-04-29,2149.5647547135845,90.61000061035156,3.1872,1.65,68.26,4.4865,1109.430902778044
2021-04-30,2140.5106945777266,91.27999877929688,3.164,1.65,67.73,4.468,1108.9289721873924
2021-05-03,2117.3510867340196,90.94999694824219,3.1507,1.63,68.91,4.5285,1139.1730285647757
2021-05-04,2117.3510867340196,91.29000091552734,3.1507,1.61,68.91,4.5215,1139.1730285647757
2021-05-05,2117.3510867340196,91.30999755859375,3.1507,1.59,69.71,4.524,1139.1730285647757
2021-05-06,2117.3510867340196,90.94999694824219,3.1507,1.58,68.62,4.6025,1139.1730285647757
2021-05-07,2089.1000672176674,90.2300033569336,3.1589,1.6,68.73,4.7485,1148.961555931214
2021-05-08,2092.2359238509484,90.20999908447266,3.1582,1.63,68.61,4.716,1152.977383634137
2021-05-10,2092.2359238509484,90.20999908447266,3.146,1.63,68.61,4.716,1152.977383634137
2021-05-11,2097.6009970862665,90.13999938964844,3.138,1.64,68.83,4.762,1151.9734458572918
2021-05-12,2107.8531431881497,90.70999908447266,3.131,1.69,69.62,4.736,1143.628055108961
2021-05-13,2082.0741513950934,90.75,3.1366,1.66,67.36,4.6905,1144.3810658882517
2021-05-14,2124.436525761207,90.31999969482422,3.1422,1.63,69.24,4.6545,1153.2283872272337
2021-05-17,2158.5197304905437,90.22000122070312,3.1524,1.64,69.62,4.7115,1171.8015041832655
2021-05-18,2159.7254383303307,89.75,3.1457,1.64,69.01,4.7255,1171.989776026974
2021-05-19,2156.459283950366,90.19000244140625,3.1298,1.68,66.88,4.5765,1180.460630274082
2021-05-20,2156.525340189632,89.80999755859375,3.1001,1.63,65.18,4.568,1180.7743656165671
2021-05-21,2139.6675701611625,90.0199966430664,3.0876,1.63,66.72,4.481,1177.5742038467813
2021-05-24,2148.6258124554483,89.83000183105469,3.085,1.61,68.59,4.5255,1182.5312375771605
2021-05-25,2209.489740957917,89.63999938964844,3.085,1.56,68.8,4.5065,1191.0020918242683
2021-05-26,2209.9158399958187,90.04000091552734,3.06,1.58,68.93,4.5295,1193.010043973501
2021-05-27,2221.3998260760995,89.97000122070312,3.0725,1.61,69.43,4.666,1189.4961468612296
2021-05-28,2217.4324593100823,90.02999877929688,3.0825,1.58,69.36,4.681,1193.762978157249
2021-05-30,2233.8129548625375,89.83000183105469,3.045,1.62,70.03,4.6937,1194.0139817503461
2021-05-31,2233.8129548625375,89.83000183105469,3.045,1.62,70.03,4.681,1194.0139817503461
2021-06-01,2233.8129548625375,89.83000183105469,3.04,1.62,70.03,4.6565,1194.0139817503461
2021-06-02,2211.8528847703346,89.9000015258789,3.065,1.59,70.6,4.595,1196.900331582104
2021-06-03,2197.1804148331826,90.5,3.055,1.63,70.71,4.4665,1174.123115079441
2021-06-04,2210.075899344809,90.13999938964844,3.0925,1.56,71.3,4.5315,1185.794131096335
2021-06-07,2207.175957851764,89.94999694824219,3.11,1.57,70.89,4.5295,1190.1864258911316
2021-06-08,2192.591683882423,90.08000183105469,3.11,1.53,71.39,4.559,1187.2999994638312
2021-06-09,2198.204649488173,90.12000274658203,3.1051,1.5,71.31,4.5345,1187.927470148802
2021-06-10,2221.1871395035187,90.08000183105469,3.1,1.45,71.65,4.489,1188.5549408337731
2021-06-11,2207.8390608690097,90.55999755859375,3.1276,1.47,72.05,4.5415,1178.0134792835865
2021-06-14,2182.5961408638414,90.5199966430664,3.1176,1.51,72.27,4.531,1163.644385278643
2021-06-15,2182.5961408638414,90.54000091552734,3.1176,1.51,73.38,4.3375,1163.644385278643
2021-06-16,2137.467752215062,91.12999725341797,3.1301,1.57,73.88,4.3885,1166.781738703498
2021-06-17,2152.0117391373783,91.88999938964844,3.1401,1.52,72.92,4.1825,1113.0075316397038
2021-06-18,2157.9520823685007,92.2300033569336,3.1202,1.45,73.1,4.1615,1109.3054392792665
2021-06-21,2159.332730358431,91.86000061035156,3.0953,1.5,74.49,4.1845,1118.0272971194713
2021-06-22,2171.421385090454,91.7300033569336,3.0877,1.48,74.92,4.2245,1114.576208352131
2021-06-23,2188.484219817743,91.80000305175781,3.0853,1.5,75.22,4.3265,1118.341032461957
2021-06-24,2186.7050567139995,91.81999969482422,3.0828,1.49,75.95,4.307,1114.1369329153258
2021-06-25,2219.294737132462,91.80999755859375,3.0827,1.54,76.45,4.2905,1114.7644036002969
2021-06-28,2230.0778737730598,91.87999725341797,3.0903,1.49,74.78,4.28,1116.6468156552098
2021-06-29,2208.3464598937003,92.05000305175781,3.0853,1.49,75.38,4.2645,1106.1053541050233
2021-06-30,2226.8498287619027,92.44000244140625,3.0778,1.45,76.94,4.289,1111.1251195847908
2021-07-01,2223.2381494380866,92.5999984741211,3.0878,1.48,76.69,4.236,1114.3252047590342
2021-07-02,2163.7980595435297,92.2300033569336,3.0803,1.44,77.51,4.276,1118.5292277101225
2021-07-05,2166.2817015506525,92.55000305175781,3.0754,1.37,78.34,4.344,1125.3686734954147
2021-07-06,2166.2817015506525,92.55000305175781,3.0854,1.37,75.81,4.251,1125.3686734954147
2021-07-07,2196.923448803511,92.63999938964844,3.0554,1.33,74.31,4.3225,1130.3884389751825
2021-07-08,2182.426281962872,92.36000061035156,2.983,1.3,75.07,4.2645,1129.196229354629
2021-07-09,2179.545939573785,92.12999725341797,3.0105,1.37,77.14,4.3455,1135.7219397974354
2021-07-12,2216.8778772573446,92.2300033569336,2.9431,1.38,76.77,4.316,1132.898321715066
2021-07-13,2218.8740822901045,92.75,2.9256,1.42,77.5,4.307,1135.3454727055614
2021-07-14,2192.080655394036,92.41000366210938,2.9356,1.37,75.74,4.2675,1144.694801230737
2021-07-15,2218.767739003814,92.62000274658203,2.9557,1.31,74.53,4.323,1147.2674157200095
2021-07-16,2191.1308247448123,92.69000244140625,2.9432,1.31,74.46,4.323,1138.5455578798046
2021-07-19,2197.4842009445315,92.88999938964844,2.9483,1.19,69.33,4.2015,1134.9061972687562
2021-07-20,2197.8496879387117,92.97000122070312,2.9258,1.23,70.03,4.263,1136.2866787330179
2021-07-21,2221.248840386349,92.75,2.9184,1.3,72.54,4.272,1131.2669132532503
2021-07-22,2227.079936760225,92.81999969482422,2.9284,1.27,74.25,4.3375,1132.5845863725806
2021-07-23,2199.182427007855,92.91000366210938,2.9134,1.3,74.86,4.4,1130.3257072257936
2021-07-26,2136.8986523075405,92.6500015258789,2.8711,1.29,74.79,4.585,1128.6314904190467
2021-07-27,2061.861305126109,92.43000030517578,2.911,1.25,74.87,4.5445,1129.1334976052403
2021-07-28,2065.300947870739,92.31999969482422,2.9312,1.26,75.09,4.482,1129.1334976052403
2021-07-29,2116.7696466499324,91.86000061035156,2.884,1.28,76.3,4.5075,1149.0242876806028
2021-07-30,2105.1833096934265,92.16999816894531,2.8363,1.24,77.72,4.4655,1137.3533482592516
2021-08-02,2151.5409976960163,92.05000305175781,2.8212,1.2,73.91,4.418,1140.8044370265918
2021-08-03,2145.0493389294825,92.08000183105469,2.8337,1.19,73.24,4.3755,1135.784671546824
2021-08-04,2174.550708689081,92.2699966430664,2.8338,1.19,70.99,4.3215,1136.035675139921
2021-08-05,2161.51694161064,92.23999786376953,2.7988,1.23,72.14,4.334,1132.6473181219692
2021-08-06,2151.861842286736,92.80000305175781,2.8139,1.31,71.02,4.339,1104.3484055488875
2021-08-09,2166.1945944219497,92.94999694824219,2.8615,1.33,69.65,4.282,1081.382993798059
2021-08-10,2185.005378865197,93.05999755859375,2.8766,1.36,71.14,4.346,1084.7713508160107
2021-08-11,2177.136338626059,92.91000366210938,2.8841,1.35,71.99,4.36,1098.3247022922749
2021-08-12,2162.7110351665997,93.04000091552734,2.8566,1.36,71.79,4.35,1097.446228014207
2021-08-13,2151.090581251352,92.5199966430664,2.8792,1.29,70.9,4.3825,1113.885929322229
2021-08-16,2141.3146207863742,92.62999725341797,2.8943,1.26,70.07,4.32,1121.227382293715
2021-08-17,2092.8805166033444,93.12999725341797,2.8819,1.26,69.4,4.2015,1120.0351726731615
2021-08-18,2110.1955990575007,93.13999938964844,2.8494,1.27,68.61,4.117,1117.9017570251517
2021-08-19,2104.919810629102,93.56999969482422,2.8395,1.24,66.8,4.0405,1117.0232827470838
2021-08-20,2066.979574830105,93.5,2.852,1.26,65.51,4.1255,1117.5252899332777
2021-08-23,2103.7699965302327,92.95999908447266,2.8672,1.25,69.07,4.221,1131.455108501416
2021-08-24,2125.7282518905877,92.88999938964844,2.8522,1.29,71.21,4.26,1132.9610534644548
2021-08-25,2136.5161068339894,92.83000183105469,2.8547,1.35,72.12,4.27,1122.0430482268516
2021-08-26,2098.815778585293,93.05999755859375,2.8848,1.34,70.42,4.252,1124.5529309667352
2021-08-27,2111.6339555201967,92.69000244140625,2.8698,1.31,72.26,4.3235,1139.863230999135
2021-08-30,2112.692670080298,92.6500015258789,2.8505,1.29,73.45,4.371,1135.0944691124644
2021-08-31,2106.021715807185,92.62999725341797,2.845,1.3,73.45,4.37,1138.8592932222903
2021-09-01,2116.829532800915,92.44999694824219,2.8226,1.31,71.99,4.274,1137.6670836017367
2021-09-02,2119.153478405417,92.2300033569336,2.8301,1.29,73.56,4.2995,1134.9061972687562
2021-09-03,2105.9088394862424,92.04000091552734,2.8327,1.33,73.07,4.331,1148.836092432437
2021-09-05,2172.214422908013,92.5199966430664,2.8354,1.38,72.43,4.3325,1126.8746184584536
2021-09-06,2172.214422908013,92.5199966430664,2.8354,1.38,72.43,4.332,1126.8746184584536
2021-09-07,2172.214422908013,92.5199966430664,2.8604,1.38,71.52,4.2795,1126.8746184584536
2021-09-08,2164.7366388552964,92.6500015258789,2.8705,1.35,72.36,4.2325,1123.611724939279
2021-09-09,2168.112765985247,92.4800033569336,2.873,1.3,71.32,4.284,1127.8158244859098
2021-09-10,2182.1312065643933,92.58000183105469,2.8656,1.35,72.44,4.45,1122.9215225049195
2021-09-13,2175.3912924810575,92.62000274658203,2.8908,1.33,72.97,4.365,1124.4274674679582
2021-09-14,2152.8653889986604,92.6500015258789,2.8858,1.28,73.05,4.319,1132.3963145288722
2021-09-15,2135.390610141883,92.48999786376953,2.9009,1.31,74.84,4.404,1124.678471061055
2021-09-16,2102.447419959437,92.86000061035156,2.8885,1.34,75.14,4.28,1100.9600485309359
2021-09-17,2115.1676013745505,93.19999694824219,2.8785,1.37,74.64,4.2445,1097.6972316073038
2021-09-18,2107.3769575512442,93.23999786376953,2.8717,1.31,73.59,4.1135,1114.8271353496855
2021-09-20,2107.3769575512442,93.23999786376953,2.8639,1.31,73.59,4.1135,1114.8271353496855
2021-09-21,2107.3769575512442,93.19999694824219,2.8639,1.33,73.65,4.126,1114.8271353496855
2021-09-22,2107.3769575512442,93.45999908447266,2.8639,1.32,75.5,4.252,1114.8271353496855
2021-09-23,2119.4590792486138,93.0999984741211,2.8565,1.41,76.44,4.231,1096.6304854855275
2021-09-24,2113.388075324438,93.33000183105469,2.8719,1.47,77.42,4.2845,1097.8854268554696
2021-09-26,2115.5839008604735,93.37999725341797,2.8797,1.48,78.85,4.291,1098.0736986991778
2021-09-27,2115.5839008604735,93.37999725341797,2.8825,1.48,78.85,4.291,1098.0736986991778
2021-09-28,2114.7756192953902,93.7699966430664,2.8769,1.54,78.3,4.2485,1089.1636456108074
2021-09-29,2085.586383413641,94.33999633789062,2.8646,1.55,77.86,4.199,1080.1907841775055
2021-09-30,2109.6631567333084,94.25,2.8776,1.52,77.81,4.089,1101.399323967741
2021-10-01,2130.213180179644,94.04000091552734,2.9131,1.48,79.4,4.1885,1102.026794652712
2021-10-04,2130.213180179644,93.80999755859375,2.9131,1.49,81.44,4.2385,1102.026794652712
2021-10-05,2130.213180179644,93.9800033569336,2.9131,1.54,82.72,4.1925,1102.026794652712
2021-10-06,2130.213180179644,94.2699966430664,2.9131,1.53,81.39,4.1475,1102.026794652712
2021-10-07,2130.213180179644,94.22000122070312,2.9131,1.58,82.34,4.2435,1102.026794652712
2021-10-08,2130.213180179644,94.06999969482422,2.9131,1.61,82.17,4.2755,1102.026794652712
2021-10-09,2129.372959334037,94.31999969482422,2.9186,1.59,83.75,4.3665,1100.9600485309359
2021-10-11,2129.372959334037,94.31999969482422,2.958,1.59,83.75,4.3665,1100.9600485309359
2021-10-12,2100.775688981093,94.5199966430664,2.9657,1.59,83.53,4.3255,1103.2817360226538
2021-10-13,2127.0649833697976,94.08000183105469,2.9578,1.56,83.53,4.516,1125.4941369941916
2021-10-14,2122.025473028003,93.95999908447266,2.9581,1.52,83.86,4.6315,1127.3765490491046
2021-10-15,2136.5092108529675,93.94000244140625,2.9683,1.59,84.67,4.7295,1108.8661638424612
2021-10-18,2122.065397128659,93.94999694824219,3.0426,1.59,84.13,4.7255,1107.3602954749651
2021-10-19,2138.8407783312305,93.79000091552734,3.0102,1.65,85.02,4.703,1110.4348405548888
2021-10-20,2135.4160163877546,93.55999755859375,2.9978,1.65,85.76,4.7345,1119.4704337375792
2021-10-21,2140.73935079057,93.7699966430664,2.9702,1.68,84.58,4.5585,1117.6507534320547
2021-10-22,2148.7176378869553,93.61000061035156,2.9953,1.66,85.43,4.498,1126.6236148653566
2021-10-25,2160.4974252584543,93.80999755859375,2.9879,1.64,84.85,4.528,1133.2120570575516
2021-10-26,2153.0958599433516,93.94999694824219,2.978,1.63,85.11,4.486,1124.8666663092208
2021-10-27,2130.6886399238106,93.86000061035156,2.9781,1.54,84.12,4.3895,1128.1295598283953
2021-10-28,2112.007790280877,93.3499984741211,2.9682,1.57,83.4,4.4275,1130.4511707245708
2021-10-29,2139.2247755902595,94.12000274658203,2.9732,1.55,83.1,4.359,1118.7802313032196
2021-11-01,2133.194058713108,93.87999725341797,2.9435,1.58,84.51,4.379,1126.3726112722595
2021-11-02,2113.8167149869264,94.08999633789062,2.9259,1.56,84.42,4.3515,1122.3567835693368
2021-11-03,2105.3622422536355,93.86000061035156,2.9385,1.6,81.1,4.309,1106.6072846956745
2021-11-04,2127.393812780648,94.3499984741211,2.9261,1.53,80.15,4.309,1125.054938152929
2021-11-05,2113.7060163442006,94.31999969482422,2.8911,1.45,82.43,4.3355,1139.7377675003581
2021-11-08,2119.3051899879065,94.05000305175781,2.9013,1.51,83.22,4.3945,1146.6399450350386
2021-11-09,2124.2154914221255,93.95999908447266,2.8988,1.46,84.52,4.3725,1148.3968169956318
2021-11-10,2110.146964243975,94.8499984741211,2.9139,1.56,82.91,4.323,1159.314822233235
2021-11-11,2140.159362491961,95.18000030517578,2.9365,1.58,83.4,4.398,1169.1033495996735
2021-11-12,2137.275390639177,95.12999725341797,2.9391,1.58,82.9,4.447,1172.0525077763623
2021-11-15,2129.242298640984,95.41000366210938,2.9269,1.63,81.94,4.4005,1170.9230299051976
2021-11-16,2125.106887705845,95.91999816894531,2.9244,1.63,82.85,4.3545,1163.0796463430606
2021-11-17,2133.186073892977,95.83000183105469,2.9295,1.6,80.67,4.268,1173.1819090519846
2021-11-18,2114.405413998406,95.54000091552734,2.9146,1.59,82.45,4.305,1167.7229447309542
2021-11-19,2138.03975569354,96.06999969482422,2.9302,1.54,80.24,4.4,1161.5737013800217
2021-11-22,2158.356041677858,96.5,2.8876,1.63,80.97,4.3975,1133.2120570575516
2021-11-23,2155.7192363027666,96.48999786376953,2.8875,1.67,83.43,4.4235,1119.093966645705
2021-11-24,2154.855786889506,96.83999633789062,2.86,1.64,82.37,4.4645,1119.4704337375792
2021-11-25,2134.7412990866815,96.08999633789062,2.855,1.48,82.05,4.44,1120.2234445168697
2021-11-26,2134.7412990866815,96.08999633789062,2.82,1.48,72.37,4.2875,1120.2234445168697
2021-11-29,2137.0053585402006,96.33999633789062,2.825,1.52,73.34,4.3415,1118.341032461957
2021-11-30,2131.936812488839,95.98999786376953,2.825,1.43,70.86,4.2805,1112.881991545384
2021-12-01,2133.6695184572745,96.05000305175781,2.8401,1.43,69.53,4.247,1117.9017570251517
2021-12-02,2135.1154967937314,96.12999725341797,2.8601,1.44,70.56,4.2995,1104.7876043901501
2021-12-03,2153.8805499944106,96.12000274658203,2.8701,1.35,70.71,4.266,1118.1527606182487
2021-12-06,2141.878639444721,96.29000091552734,2.8176,1.43,73.38,4.3375,1115.3291425358793
2021-12-07,2144.31183190647,96.37000274658203,2.8451,1.48,75.54,4.339,1118.5292277101225
2021-12-08,2177.8215813718502,95.88999938964844,2.8551,1.52,75.94,4.3925,1119.0312348963166
2021-12-09,2205.328197884168,96.2699966430664,2.8526,1.49,74.1,4.332,1113.509462230355
2021-12-10,2199.397291258654,96.05000305175781,2.8426,1.48,74.98,4.285,1118.717499553831
2021-12-13,2214.1808227849024,96.31999969482422,2.8552,1.42,74.12,4.2815,1120.8509152018407
2021-12-14,2200.111569714013,96.56999969482422,2.8477,1.44,73.37,4.255,1110.874115991694
2021-12-15,2183.155804165753,96.51000213623047,2.8502,1.47,73.71,4.1805,1105.9798140107036
2021-12-16,2198.210819576456,96.04000091552734,2.8577,1.44,74.64,4.3025,1127.3138172997162
2021-12-17,2164.399824624314,96.56999969482422,2.8512,1.41,72.97,4.2925,1131.8316521888325
2021-12-20,2129.3584414792535,96.55000305175781,2.8533,1.43,70.51,4.29,1125.4941369941916
2021-12-21,2146.2278257915495,96.48999786376953,2.8508,1.48,72.85,4.3425,1121.8548529786858
2021-12-22,2151.5311981440373,96.08000183105469,2.8303,1.46,74.69,4.389,1130.4511707245708
